|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
0	72	0.0275	0.43	0.57	0.6294	193.3	0.06539	0	0.3932	0.1057	0.2372	0.1198	0	0.1172	0.08694	0.3128	0.04475	0	0.1	0.02966	0.002792
0	73	0.014	0.23	0.77	0.715	194.7	0.0648	0	0.3912	0.1099	0.3569	0.1186	0	0.125	0.1275	0.3157	0.04458	0	0.1	0.03032	0.003216
0	74	0.0225	0.34	0.66	0.6918	193.8	0.06404	0	0.3936	0.09107	0.3998	0.1178	0	0.125	0.1314	0.4669	0.04479	0	0.1	0.03563	0.005553
0	75	0.026	0.4	0.6	0.6669	193.8	0.06422	0	0.3908	0.08469	0.313	0.1177	0	0.125	0.1335	0.3702	0.04446	0	0.1	0.05205	0.004767
0	76	0.019	0.27	0.73	0.699	192.7	0.06429	0	0.392	0.1036	0.184	0.1183	0	0.1289	0.1091	0.2338	0.04474	0	0.1	0.04498	0.002818
0	77	0.0255	0.35	0.65	0.6753	195.2	0.0638	0	0.3936	0.108	0.2915	0.1168	0	0.1172	0.132	0.2504	0.04482	0	0.1	0.04954	0.005192
0	78	0.032	0.43	0.57	0.636	194.7	0.06407	0	0.3932	0.08626	0.2523	0.1173	0	0.1211	0.09138	0.1729	0.04488	0	0.1	0.02023	0.001996
0	79	0.021	0.32	0.68	0.6907	194.2	0.06472	0	0.3924	0.09116	0.1326	0.1181	0	0.125	0.07118	0.1136	0.04457	0	0.1	0.02478	0.001252
0	80	0.0245	0.38	0.62	0.6399	194.9	0.06404	0	0.3916	0.09152	0.1938	0.118	0	0.1289	0.1184	0.2828	0.04456	0	0.1	0.02101	0.003757
0	81	0.024	0.37	0.63	0.646	195.9	0.06472	0	0.3912	0.09833	0.1749	0.1192	0	0.1172	0.05801	0.07571	0.0443	0	0.1	0.009146	0.0007555
0	82	0.0285	0.45	0.55	0.6062	197.3	0.06376	0	0.392	0.1139	0.2071	0.1193	0	0.1172	0.1287	0.2537	0.04384	0	0.1	0.02162	0.002121
0	83	0.027	0.4	0.6	0.6162	196.9	0.06432	0	0.3932	0.1	0.1629	0.1209	0	0.1211	0.1517	0.2574	0.0438	0	0.1	0.01734	0.00298
0	84	0.0255	0.45	0.55	0.6155	194.8	0.06511	0	0.3924	0.1105	0.3651	0.1207	0	0.1172	0.1595	0.5792	0.04432	0	0.1	0.01511	0.005999
0	85	0.0245	0.42	0.58	0.6553	193.8	0.06406	0	0.3924	0.09103	0.1734	0.1214	0	0.1172	0.08385	0.2901	0.04446	0	0.1	0.0588	0.004236
0	86	0.0285	0.48	0.52	0.6762	194.8	0.06557	0	0.3928	0.1034	0.531	0.1219	0	0.1211	0.1365	0.4618	0.04445	0	0.1	0.0813	0.006893
0	87	0.029	0.43	0.57	0.6304	193.7	0.06429	0	0.3936	0.104	0.2023	0.1209	0	0.1172	0.1716	0.2907	0.04453	0	0.1	0.01796	0.002417
0	88	0.0285	0.49	0.51	0.5991	193.7	0.0643	0	0.394	0.136	0.5235	0.119	0	0.1172	0.1006	0.2346	0.04481	0	0.1	0.03187	0.002942
0	89	0.027	0.46	0.54	0.6079	193.3	0.06424	0	0.392	0.09615	0.1458	0.1184	0	0.1172	0.05147	0.0627	0.04478	0	0.1	0.01252	0.0003886
0	90	0.0275	0.48	0.52	0.5801	192.7	0.06334	0	0.3936	0.06788	0.1332	0.1208	0	0.1172	0.1053	0.3116	0.04404	0	0.1	0.01353	0.003135
0	91	0.0335	0.58	0.42	0.5917	194.9	0.0642	0	0.392	0.0729	0.1201	0.1207	0	0.1211	0.09821	0.117	0.044	0	0.1	0.01087	0.001355
0	92	0.0295	0.48	0.52	0.6453	196	0.06493	0	0.3928	0.08246	0.152	0.1211	0	0.1133	0.1093	0.1704	0.04344	0	0.1	0.02053	0.001774
0	93	0.0285	0.48	0.52	0.634	195.9	0.06454	0	0.3924	0.09624	0.1165	0.1193	0	0.1133	0.124	0.2097	0.04329	0	0.1	0.0363	0.003226
0	94	0.032	0.59	0.41	0.6016	194.2	0.06479	0	0.3932	0.0957	0.1824	0.1216	0	0.1211	0.112	0.3281	0.04285	0	0.1	0.06864	0.004555
0	95	0.025	0.45	0.55	0.649	195.7	0.06457	0	0.3928	0.08384	0.1141	0.1199	0	0.1133	0.1034	0.1473	0.04307	0	0.1	0.02712	0.001977
0	96	0.031	0.55	0.45	0.5886	194	0.06395	0	0.3928	0.0796	0.2263	0.1201	0	0.1133	0.1004	0.2589	0.04399	0	0.1	0.01177	0.002698
0	97	0.032	0.58	0.42	0.6008	195.1	0.06408	0	0.3924	0.09254	0.1363	0.1205	0	0.1133	0.08381	0.09491	0.04452	0	0.1	0.01798	0.0016
0	98	0.0235	0.4	0.6	0.6133	195.3	0.06318	0	0.3908	0.1096	0.2007	0.1184	0	0.1133	0.1973	0.8426	0.0441	0	0.1	0.01491	0.006086
0	99	0.0275	0.45	0.55	0.6134	196.3	0.06371	0	0.3936	0.09217	0.2137	0.121	0	0.125	0.07842	0.1306	0.045	0	0.1	0.01502	0.001011
0	100	0.027	0.49	0.51	0.5968	193.5	0.06349	0	0.3932	0.09824	0.2172	0.1193	0	0.125	0.1081	0.2454	0.04365	0	0.1	0.06427	0.004002
0	101	0.028	0.5	0.5	0.6482	196.1	0.06437	0	0.3916	0.1072	0.8502	0.1205	0	0.1289	0.1413	0.7944	0.04482	0	0.1	0.02813	0.005098
0	102	0.0315	0.57	0.43	0.5839	193.8	0.06426	0	0.3924	0.1015	0.423	0.1233	0	0.1211	0.1042	0.196	0.04356	0	0.1	0.02245	0.001651
0	103	0.03	0.56	0.44	0.5871	193.2	0.06559	0	0.3924	0.07313	0.1027	0.1235	0	0.1211	0.1059	0.09723	0.04325	0	0.1	0.01242	0.001459
0	104	0.036	0.63	0.37	0.5096	192.5	0.0662	0	0.3928	0.127	0.365	0.1252	0	0.1289	0.195	0.673	0.04319	0	0.1	0.01312	0.003473
0	105	0.0295	0.52	0.48	0.6104	196	0.06515	0	0.3924	0.07784	0.1918	0.1215	0	0.125	0.1061	0.2056	0.04405	0	0.1	0.0172	0.002401
0	106	0.024	0.42	0.58	0.6248	194.4	0.06422	0	0.3916	0.1204	0.1522	0.1193	0	0.1211	0.1131	0.1479	0.04318	0	0.1	0.02178	0.001836
